annotation.key_features.payment_method,annotation.key_features.fraud_channel,annotation.key_features.victim_action,annotation.key_features.request_type,annotation.key_features.impersonated_entity,annotation.key_features.currency,annotation.key_features.urgency_level,annotation.psychological_tactics.urgency,annotation.psychological_tactics.fear,annotation.psychological_tactics.authority,annotation.psychological_tactics.reward,annotation.key_features.amount_normalized,annotation.key_features.has_amount
bank,sms,clicked_link,none,unknown,unknown,0.015188099696578767,0.07806889404125072,-0.025070721373669738,-0.013752979477159989,0.000259948832491763,-960.5432313531136,0
upi,email,sent_money,transaction,company,unknown,-0.00025964368302394507,-0.09332179467585852,0.8731938690640519,0.7167110838631778,-0.010395445231261508,-1544.4983299710727,0
crypto,email,none,none,unknown,USD,-0.011721297383688928,-0.026263802041723665,-0.07309081413126187,-0.05599712253421039,-0.0023549818837870504,166.56524623112887,0
unknown,email,clicked_link,payment,bank,unknown,-0.008292901450265304,0.06936011499776967,0.08848817055996815,-0.045322114827275835,8.623982558934339e-05,-104.59703030783656,0
upi | card | bank | crypto | gift_card | unknown | none,email,received_money,payment,unknown,unknown,0.014713353901669599,-0.07252243200015528,-0.00549298727025317,-0.11654319510566086,-0.0012950981605501317,157.02554531741487,0
crypto,email,paid_upfront,none,individual,USD,-0.015830938571414224,-0.05861596686377362,0.01275916518992367,0.9240176483287045,0.009598120225822779,-1811.7330641048977,0
upi,website,sent_money,commerce,none,unknown,0.017287302595882553,0.7865484306438943,0.02838780798401661,1.1326512749150708,0.007717374234922795,-2971.109544688577,0
unknown,website,shared_credentials,transaction,wise_security,unknown,0.025696242592277447,0.10650317022888323,-0.01785943755841059,-0.07454360130215172,0.011171433807526731,-10201.189411207244,0
unknown,website,none,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.004824671993175449,0.0672949443898834,0.009545584097837664,1.0904997368258587,0.004672958627719637,1108.5631038331933,1
crypto,sms | email | phone | social_media | website | app | unknown | none,reported,payment,unknown,unknown,-0.0003142664362012146,-0.010456601504151373,0.03741199271181519,0.031256742312608034,0.0034924573638467123,-181.3163236903166,0
unknown,website,sent_money,login,company,unknown,-0.012576833701062341,-0.001210059087723777,-0.01267951063755599,0.8637311403182507,-0.0036604506716254714,557.7947098067921,1
upi,sms | email | phone | social_media | website | app | unknown | none,clicked_link,unknown,twitter,unknown,0.01322939356901126,-0.043637999501808564,-0.12310166922575445,0.019753059731684675,0.003908787888476064,-491.6866780877751,0
upi | card | bank | crypto | gift_card | unknown | none,email,abuse,payment,marketplace,unknown,-0.01397217100932038,-0.040344810261678236,-0.08774268928656273,-0.05779927231866583,-0.004534634692455964,-1243.6105651062708,0
card,sms,installed_app,login,company,INR,0.011549175409851252,0.05389145631513017,0.7819381646826374,0.012352670053781841,-0.0030072084228954395,-1396.0774990623015,1
unknown,sms,clicked_link,none,unknown,unknown,-0.0027174245797815764,0.850163928873342,0.003370904195037515,0.07328836005830802,0.0013132408848186559,-182.6757199632862,0
unknown,social_media,sent_money,payment,security_company,unknown,-0.0043610745535160545,0.02115704486562009,0.9894095022371124,-0.0972142735055452,-0.004757724307981476,1145.736134354638,0
unknown,sms,sent_money,payment,none,unknown,0.003829030577284946,-0.0740623276683492,1.2685524238432733,1.2195805235290387,-0.00497298165635516,1986.4057114400835,0
crypto,unknown,clicked_link,unknown,none,unknown,-0.010746525021846783,0.14335597008609646,1.1894952799828569,0.800549540338079,-0.0048007098909668006,495.96138884412295,1
unknown,phone,none,none,none,unknown,0.013924801896088647,1.0770011168639502,0.9186444259190356,0.08728298159212643,-0.0051708103569265826,1039.5256385564787,0
unknown,phone,sent_money,verification,unknown,unknown,0.013083823703058979,1.045775677328146,-0.011121850634504736,1.103613497687586,-0.002646795701854291,74.16681280269668,1
card,email,none,mining,unknown,USD,-0.00012382829212138313,0.023158903024125127,0.05343724051236189,-0.06680195884088214,-0.004294511122766825,-539.4362517017547,0
unknown,email,sent_money,none,bank,INR,-0.02744845832754387,0.004130293597905221,0.733753690268889,-0.078722983453985,-0.00559273106956608,337.7238304725586,0
unknown,sms | email | phone | social_media | website | app | unknown | none,shared_credentials,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.03297045795547163,0.07049238351243552,0.04160231515088142,-0.018969210235585003,-2.5632798826645797e-06,2139.3671475605865,0
unknown,website,installed_app,none,unknown,unknown,-0.015522853971612516,-0.043375638038498844,0.02596457431675148,-0.049622304828536246,-0.01060152229796623,1766.4182938864847,0
unknown,email,sent_money,payment,unknown,unknown,-6.627151070094195e-05,-0.0345827425529512,0.8188227568415449,0.8611054932522894,0.01021663961494293,481.8642643459241,0
unknown,website,sent_money,none,unknown,unknown,0.016086798400151245,0.11887805439398168,0.04786447958206815,-0.012711208181933956,-0.011533778230788369,-1432.6060353226005,0
upi | card | bank | crypto | gift_card | unknown | none,phone,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,transaction,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.010047153951585145,0.8405541601518494,0.033270665332424516,0.8981553924876924,0.002460983490327665,1171.044667243827,0
crypto,unknown,clicked_link,transaction,bank,unknown,-0.002175669031758968,1.069819099270188,0.9202761622651008,0.8910507981847011,-0.003607028678803788,329.25270207780636,0
upi | card | bank | crypto | gift_card | unknown | none,phone,installed_app,commerce,verizon,unknown,-0.022507322712751632,0.8676919597082511,1.0586474986161303,0.9674401224485496,-0.007013195885138406,1166.2128666906008,0
unknown,sms | email | phone | social_media | website | app | unknown | none,clicked_link,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.011561686851031353,1.0447648977201147,-0.020882064440399386,1.0090191122310497,-0.0074643834443315115,586.2267747944678,0
crypto,sms,sent_money,payment,company,USD,0.02000172151436642,-0.18757325886258053,0.10362851967801998,-0.10643760345721057,-0.009958967319248965,2397.0513724316374,0
unknown,unknown,abuse,credential,unknown,unknown,0.026615472599902264,0.9261200863106848,1.310039428500319,0.8872275979608127,-0.013866468799103705,188.99727999836932,1
upi,sms,clicked_link,none,unknown,unknown,-0.015487873261407954,-0.035885545156247936,0.05213417539142181,-0.07931950633782961,-0.0014515473314508428,-856.4982181777082,1
unknown,sms | email | phone | social_media | website | app | unknown | none,received,payment,none,unknown,-0.004256083752549186,0.03753348387154,0.8189872271762295,-0.048998608257686004,-0.007700424336435841,1822.4181436804904,0
unknown,discord,sent_money,none,unknown,unknown,-0.003742310339172569,-0.06023816768113866,0.07589230221410484,-0.09119174423708763,-0.004003952649744683,2909.6999310213187,0
unknown,social_media,shared_credentials,none,company,CROWNS,-0.016702826863291487,-0.1267643543709123,0.03326743519553948,-0.06187997782566216,-0.0005867795731420395,599.4717684065275,0
unknown,email,none,credential,individual,unknown,0.010339850502708995,-0.039897296713550585,0.0773282858581616,1.101897983730806,0.009947833407935145,1293.87106908259,1
crypto,unknown,paid_upfront,commerce,bank,unknown,0.023306525722752852,1.063343850399586,0.022757003318228487,0.9224519075901483,-0.0034746452477086975,-175.68128023937578,0
upi,phone,installed_app,none,unknown,unknown,0.019581588912386576,0.000457846687037479,0.07489749731924507,0.02160825865987205,0.003642078099862371,265.54963366360244,0
unknown,email,sent_money,none,unknown,unknown,-0.001440613961396717,0.06430715983242305,0.017319988622244792,0.03649796539686117,-0.006401743391643314,-781.4080128034153,0
crypto,sms,installed_app,none,company,unknown,-0.0016959768751768252,-0.009493435294208558,-0.017428829190714496,0.8526935113832184,0.004085823386808489,2300.598893273425,0
upi | card | bank | crypto | gift_card | unknown | none,social_media,sent_money,credential,none,unknown,0.0009604802352664781,-0.009765466474018922,-0.027877772568610515,0.9982257024184598,0.0031385048796897614,-306.9243325161935,0
unknown,phone,none,none,bank,unknown,0.01491864924388275,0.9488905293375813,-0.039422464228726604,0.07243889399853666,0.006682161213467378,655.7405829167558,1
crypto,sms,sent_money,payment,unknown,unknown,0.012822366565769832,-0.08336827445410591,-0.03371205010291194,-0.10192963532141518,0.0021389427177683938,-2201.0352568705384,0
upi,phone,none,commerce,company,USD,-0.005979403617987412,0.9182951815633028,-0.042721423418987166,0.023572442069878213,0.003040268713314877,397.9450756715253,1
unknown,website,sent_money,payment,bank,unknown,0.015813220448672463,0.03501026661607857,1.1098787264092869,1.046896436392845,-0.008330390885239436,925.0230549080878,0
upi,email,clicked_link,payment | verification | login | download | none | unknown,none,USD,0.012286657677047473,0.866195198013931,0.023218773385216215,0.733272684465094,-0.005027991821198965,553.7506747246741,1
upi,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,none,unknown,-0.0050397017220660855,-0.03538932680468096,1.09223178127193,1.07640324535616,-0.0013173007218863424,614.420700671312,1
bank,telegram,clicked_link,none,none,unknown,0.0019000062542297183,0.976403098167053,0.005013681390273232,0.04239278335101566,-0.005203616916271112,-1532.0831719959697,0
unknown,email,installed_app,none,individual,unknown,-0.014107539063579885,-0.15592503836151586,-0.012963765902845117,0.011805179043148135,-0.00185515198820307,1383.7143316484166,0
upi,unknown,shared_credentials,payment | verification | login | download | none | unknown,bank,unknown,0.022268272050382273,0.11335204472564013,-0.028236341371823955,0.027245851506899496,-0.004804359762961097,-962.6680655360539,0
unknown,none,none,payment,bank,unknown,-0.019673086233890892,0.9100838264902247,-0.07366335321129741,1.1492858482797639,0.001871779109782502,-1567.925531572739,0
unknown,sms,none,none,bank,unknown,-0.011527179788562212,0.9046801819515745,-0.073792069337058,-0.07011497565209761,0.0011243919866076818,2059.535291988457,0
unknown,sms | email | phone | social_media | website | app | unknown | none,clicked_link,verification,individual,unknown,0.00551411798405185,0.958066689927749,1.1823625706283794,0.8646852650885655,0.008059347036233067,-2224.017845966772,1
crypto,unknown,sent_money,none,none,unknown,-0.012451970858099858,0.1451034778710124,0.04180275533938239,0.08128130758519482,0.0038352730657913426,-408.6308648599724,0
unknown,social_media,shared_credentials,unknown,bank,unknown,-0.028743825466202803,1.0083887426890346,0.06499349842342382,1.0600941598912617,0.0005399278453376174,2859.3847881536067,1
upi,unknown,shared_credentials,verification,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,0.009280487170790481,0.853510658849562,1.0439199677241826,1.0303199404910923,0.001424502332829602,-473.03883473582374,0
gift_card,unknown,sent_money,payment,company,unknown,-0.017142095131144137,1.0048327705461053,0.04469237355489959,0.8877171566367454,-0.0020283970440885487,-1531.2434489006798,0
unknown,sms | email | phone | social_media | website | app | unknown | none,none,none,none,INR,-0.00732559398285263,0.09781588519442867,0.05033601291741365,0.039974993823967124,-0.006576566569481412,600.7669608242431,1
upi,website,shared_credentials,unknown,none,unknown,-0.006244928838303494,0.006376115766839406,1.13779727479569,-0.11055195708719788,-0.008404109319721865,-61.81622762575533,0
bank,website,sent_money,none,boost_mobile,unknown,0.0023067266974543567,0.8877146020389297,0.8557029158377925,0.03561965689485388,-0.005870210617074687,-63.830369127700976,0
unknown,email,installed_app,verification,post_office,unknown,0.031005515701871843,0.13327687379041991,0.026754861109434813,1.0035883534581407,-0.0027342498404182456,-1024.936046921912,0
unknown,email,sent_money,payment | verification | login | download | none | unknown,verizon,unknown,0.009725511181968686,0.034182326358590545,-0.026451253976821562,0.10408516818600119,-0.0016938671676271803,-549.7337487480023,0
upi,sms,sent_money,unknown,company,unknown,-0.019367296093596297,0.016401781725290377,0.9438241906579731,-0.041917756650891834,0.0012330248846224492,-1910.9001352548562,0
unknown,phone,sent_money,none,bank,unknown,-0.006782427784690905,1.2106404671377982,0.10981663778194166,0.8112442637633944,-0.00658922286999432,890.9066707375829,0
unknown,none,unknown,none,none,unknown,-0.007335745860027208,-0.05809345198944583,0.9535916775078236,0.02512985037356219,-0.005308831485451284,285.45386277490996,1
unknown,sms | email | phone | social_media | website | app | unknown | none,shared_credentials,none,bank,unknown,0.026778388074062298,-0.06077585601480811,1.1602106109618868,-0.06361739439387168,-0.003694092822462902,-2130.370820018711,0
unknown,sms,sent_money,payment | verification | login | download | none | unknown,none,unknown,0.020339386311417112,-0.12522774318050217,0.05157132886831175,1.0711351340366946,-0.0010677417031791914,3344.796694855248,0
crypto,unknown,none,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.002682465360382315,0.04173964753295867,-0.0019931524668932656,0.8846248848853862,-0.0047466958576871665,3010.817222547578,1
unknown,app,none,unknown,none,unknown,0.001057071765835172,1.0712211984771518,0.08028391476473283,-0.024793461294942205,-0.009124555730611507,2101.009237636946,0
unknown,sms,shared_credentials,none,none,unknown,-0.01458727704614392,1.214339206979057,-0.029028813067729198,0.9085362987232164,-0.004618666847614595,-2244.0308371197425,0
card,sms | email | phone | social_media | website | app | unknown | none,none,payment,netflix,unknown,0.017141458406121433,-0.03904911827677694,0.6379777877762286,-0.048742606161487345,-0.008225350691291147,2749.707671915196,0
unknown,phone,none,payment,cloud_storage_provider,unknown,-0.009085237733826718,-0.015877672624812017,-0.10293653204695527,1.0808574626964305,-0.007801729037018489,711.8119067559662,0
unknown,unknown,unknown,payment | verification | login | download | none | unknown,none,TON,0.00010699218126298252,0.932170156139162,0.05501058975171192,-0.11511452889997814,-0.01004718239164666,284.7411579760487,0
upi,sms,none,none,company,unknown,0.007490057841223046,0.8506103844281754,-0.022156496168526628,0.9129287047238733,-0.009143630501486004,953.1622443325919,0
upi,email,none,none,law_enforcement,unknown,0.009815746016766541,0.9994030582686322,1.054912766879613,0.050943967112114255,0.011625142498440686,-537.3527768216454,0
unknown,phone,none | unknown,payment | verification | login | download | none | unknown,landlord,unknown,0.010567459621649433,0.02442342869593801,-0.05364419675699852,0.7900976448779964,-0.007843010545881459,4.3639399084694475,0
upi,social_media,installed_app,verification,bank,unknown,-0.006077804326717051,0.8917574429701753,0.04242544846508546,1.060912476624592,-0.0038216903321487924,1100.221126323922,0
unknown,email,none,payment,company,unknown,-0.011176419506093247,-0.0235002555447251,-0.07390546967756165,-0.04689117934445494,-0.008111889844303806,2297.1456499826827,1
unknown,phone,clicked_link,none,bank,unknown,0.005665898692736053,0.10405768331425115,0.07157165823905212,-0.03938635804489213,-0.001814510942860198,-1648.075466033203,0
crypto,phone,sent_money,unknown,unknown,unknown,-0.010271861397663767,0.006283626623363403,0.9645439530541111,0.02719819865512265,0.001712357206635256,1577.6283277060961,1
card,unknown,none,verification,none,unknown,0.01543412264316691,-0.007960229334441975,0.999493041115165,0.7261299955064832,-0.00927698369902787,-1402.381432300667,0
unknown,phone,sent_money,payment | verification | login | download | none | unknown,none,unknown,0.012373718193485903,1.007487326611021,0.017385944583404755,-0.05052197284031104,-0.0045914141916136965,1286.7250862881506,0
unknown,none,clicked_link,login,bank,INR,-0.018203850895358635,-0.0423498907964964,0.012199125988438614,-0.045377387120713576,0.004322585012468551,1874.318381829199,0
unknown,website,sent_money,none,individual,INR,-0.002207807740983131,0.9941911868572857,0.05159201891453885,0.8168193249416846,-0.004170743603203972,-407.0784369658215,0
unknown,sms | email | phone | social_media | website | app | unknown | none,none,credits,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.01537873283877051,-0.13534245811970835,1.324856498887773,-0.08717671915297881,0.006327332154417218,2377.48015033203,1
unknown,email,installed_app,credential,bank,unknown,0.011983460339204161,-0.11197784239304145,1.268119747167661,1.0281462774541121,0.006134546761450559,-1295.1049650959505,0
upi | card | bank | crypto | gift_card | unknown | none,website,sent_money,none,bank,unknown,-0.008111172040229462,-0.019558017958669682,1.3683559931488412,0.7273480380781138,-0.0068867017947716325,1240.5753422068008,0
upi,phone,shared_credentials,debt_collection,bank,unknown,0.012236020283098791,1.0776220510964685,0.07747449837986028,0.8740662965128154,0.0015568531338289058,-2662.0932550914576,0
upi,phone,sent_money,none,unknown,unknown,0.016147882853806136,0.018907681295630058,0.0070904273418722855,0.023405632015542265,-0.007308751461549677,608.1270426347436,1
unknown,email,none,verification,none,unknown,-0.008427821358026036,0.009501886557749197,0.039612001384485264,1.0991949679525026,0.00673679286920006,-347.2402823093265,0
unknown,email,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,unknown,-0.0235513561475831,-0.07744949368406101,-0.09805979371533091,-0.013593986663518918,-0.004873158101080453,-725.9215999797095,1
unknown,phone,sent_money,commerce,none,unknown,0.008470557502677844,0.9329396487328839,0.06100785291054033,0.9542549408086781,-0.0004471933420729378,632.3114425977695,0
unknown,email,clicked_link,verification,none,unknown,0.023367493873226116,1.006891223287236,0.06516270179317071,-0.010841986416598448,0.00025258776023813923,106.61193176581399,0
unknown,sms,clicked_link,payment,none,unknown,0.020782976759465253,0.9816359094790189,0.020301934022780094,-0.0051193664510293365,-0.0019275328497990183,-2069.8513031600314,1
upi | card | bank | crypto | gift_card | unknown | none,phone,none,credits,crypto_project,unknown,0.005298056380465523,-0.047554466702563275,0.036877195795981275,0.7446630615481373,-0.004030244675725626,-1193.4701652930191,0
upi,email,unknown,commerce,company,unknown,0.002284998071109635,0.9339862172824064,0.0975406152295377,-0.14614598797180814,0.002087706419282874,-109.42845927357645,1
unknown,phone,clicked_link,transaction,verizon,unknown,-0.008714854449870624,1.0454283632982941,-0.07037965829580523,-0.056077467944630977,-0.0005976971463708667,-661.2353272325433,0
upi | card | bank | crypto | gift_card | unknown | none,sms,shared_credentials,login,none,unknown,0.010837359485009239,-0.016820800760208143,-0.05750613983167189,0.8875272408937145,-0.008753190783179805,-2730.876360655762,1
gift_card,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,bank_|_government_|_company_|_individual_|_none_|_unknown,INR,0.01987922898081211,-0.08302044411670097,0.03693626544870559,0.671300067111718,-0.011894681708470146,356.4591745995616,0
unknown,email,clicked_link,none,none,unknown,-0.002442435504101796,0.012199257900071219,-0.0040432857392191865,-0.00840197792905028,-0.007872250244195373,1811.6108286029407,0
bank,social_media,clicked_link,none,individual,unknown,0.013257827168589194,-0.010513604616613324,1.2624032393321745,0.7827303550621048,-0.0007926340373333058,2349.5988103111126,1
unknown,website,sent_money,none,none,unknown,-0.0123124689842325,-0.10979859828363801,1.223323940730287,1.087976526106587,-0.005670493025518374,1685.2663010671195,0
bank,sms | email | phone | social_media | website | app | unknown | none,none,payment,individual,unknown,0.00586173112770927,0.9099018292730988,0.019732288115183783,0.7763067147903697,-0.005757915578149608,1012.1737622357084,0
upi | card | bank | crypto | gift_card | unknown | none,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,verification,company,unknown,0.026551374376845197,-0.0008739171958775144,0.036578136630915026,-0.09587731918998198,0.008420162282135839,273.1901832464252,0
upi,website,clicked_link,unknown,company,USD,0.01336000962696926,0.9889851636279163,0.09204300380947175,0.8026759147517522,-0.008908504818308296,-1404.4344046949386,0
unknown,unknown,unknown,none,bank,unknown,0.0012154158612706061,0.0949714308313498,0.7305638357841808,-0.04659497668402712,-0.0061499737492068185,-2033.8712946535277,0
unknown,social_media,sent_money,credential,none,unknown,0.02461364959607633,0.9951012588828232,0.04799165039317276,-0.0892054463379026,-9.029556758000844e-05,691.5035197073074,1
bank,email,none,unknown,unknown,unknown,-0.00909350726928995,0.09755165033675275,0.08672911313183736,0.08016421107474854,0.009767060588951717,-2062.9303408225564,0
unknown,unknown,shared_credentials,none,individual,unknown,0.018246026382825097,1.0290810596800608,1.1755731127464826,0.9404006232726916,-0.00121133357217695,-74.82721805726688,0
unknown,sms | email | phone | social_media | website | app | unknown | none,paid_upfront,payment,microsoft,unknown,0.02313473833849865,-0.007280286369362803,0.6854588993730742,-0.05877666142128368,-0.01339387119834085,-1316.2605069896265,0
upi,phone,clicked_link,payment,none,unknown,0.009108051269882204,0.08441841751225189,0.031193989939463405,1.1288772235516833,-0.010644036441327632,2804.2313823416007,0
crypto,sms | email | phone | social_media | website | app | unknown | none,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,company,unknown,0.02087907226328513,0.8554141414416007,1.1899172062390186,-0.07227795544895511,-0.011637607717662594,1143.6195720322637,0
crypto,none,none,none,none,unknown,1.5837033667895826,-0.1130855256254725,1.0475377921125852,-0.04380809415957974,-0.01162748142425659,3611.0094664656845,1
crypto,sms,none,none,bank,unknown,0.0007609976818253026,-0.085178849732602,0.08307984398669135,-0.09891513346919371,-0.005028779642231634,-3034.5467018663376,0
unknown,sms,sent_money,none,none,unknown,0.006188710569947916,0.88739900549236,1.2344506525687229,0.9077285161860993,-0.005865972881274701,932.2357295783423,0
unknown,phone,sent_money,unknown,unknown,unknown,0.021853059578651288,0.1276986712860346,-0.04886228923476196,-0.11204688318336059,-0.0025570613721967745,-2429.0056661096182,0
upi,sms | email | phone | social_media | website | app | unknown | none,sent_money,none,none,INR,-0.009126308559004013,0.018562642074325016,1.2711311668553058,0.9703901316223439,0.006539238783514776,-124.4248093328175,0
unknown,email,sent_money,payment,unknown,USD,0.021328067016783907,0.1495834365665135,1.015166731003892,0.08929283707766779,-0.009353735949296147,-1621.930182748615,0
crypto,sms,sent_money,none,bank,unknown,-0.02340628309848277,0.9120882413551049,1.1542467603572413,-0.11387976146562946,0.0007691625562822212,-771.5465332824809,0
card,email,unknown,payment,unknown,unknown,0.019952766724056287,0.993894150722597,-0.006062853170560923,0.874197617464695,-0.0062793267580460235,1478.845251833359,0
unknown,phone,clicked_link,none,unknown,unknown,0.007897856617207774,0.01401676956783661,0.911262496628085,0.07525222587549907,0.00857774737193107,-75.15587911097397,0
upi,email,clicked_link,none,unknown,unknown,0.016278668309876506,1.0102090259647938,0.06735229676207585,-0.034554175005195295,0.005966417190941723,1487.5030463940914,0
unknown,unknown,abuse,transaction,bank,unknown,0.015441287930487189,0.034562125153080485,0.023522695998908046,1.09615844970782,-0.01128887500466842,-858.0245056999918,0
unknown,website,sent_money,none,company,unknown,0.020117324348574307,-0.042809414079041576,1.2717539985017638,-0.14939940876985727,-0.013976686475610631,-1940.0338866646232,0
unknown,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment,microsoft,USD,-0.0028080317111771422,0.8922704640483641,0.10595120487167023,-0.13293888518340213,-0.003216664923360579,3546.4509551899196,0
unknown,sms,sent_money,none,unknown,unknown,0.02917700719364148,-0.08212236024805442,0.6785943963595242,-0.009600913093328582,-0.00187266899830472,1134.6312261684373,0
crypto,social_media,none,unknown,bank,unknown,-0.0007800473653822608,0.12049416926721786,1.3025583279753017,-0.11023684929656499,-0.00452977933420293,-1239.5749311325403,1
unknown,app,shared_credentials,unknown,unknown,unknown,0.014006622448528743,0.9289974755814546,0.0065573807095132865,0.9099584527384241,-0.006213810224440493,2541.8099663225494,0
unknown,phone,unknown,transaction,none,unknown,-0.005394286103713569,0.9338045495975744,0.05968728710112143,1.0703644329424316,-0.006538756380728595,-168.75883155195544,1
card,website,shared_credentials,payment,unknown,USD,0.01688071172957223,0.09911328151969258,-0.012463465990435293,-0.03517409667898868,-0.008661220900399762,-1266.381058527674,1
bank,email,sent_money,none,landlord,unknown,0.0028495574178245124,-0.09497613645439383,0.08974767927031353,0.760205552378976,0.003087171474039181,-1120.0337504167685,1
crypto,sms | email | phone | social_media | website | app | unknown | none,clicked_link,transaction,bank,unknown,0.01422207662082407,1.0229687516075605,-0.01251860152959796,0.7365540142132276,-0.004469483615923242,-280.9880752706786,1
unknown,none,sent_money,transaction,individual,USD,-0.00675659078005931,0.9489728733874797,0.03277181200623431,1.0811029872014573,0.004980655732252688,-2176.6443835129107,0
unknown,website,none,payment,bank,unknown,0.0038210909888913296,8.737260087761422e-05,0.8124525514645806,0.9130163824740363,-0.00617819486645066,-1806.6909773463403,0
crypto,none,sent_money,none,none,unknown,0.011298357485351003,0.7430005819189417,1.0231483771541188,-0.10619524113665058,0.0013558336014507107,-738.8606639986417,0
unknown,email,none,payment | verification | login | download | none | unknown,none,unknown,-0.004372329098627315,0.9597454358313413,0.9955397648497365,-0.07517464708217983,0.0037947115073618067,-996.9735392691891,0
upi,social_media,received_money,payment,company,unknown,0.030343732900100055,0.1324500272088326,1.088543154427076,0.04819839394084705,-0.01125454918806407,-2443.472891744243,0
unknown,email,reported,payment,none,INR,0.021385748338211167,0.937662397169391,0.0613465601278839,0.8717339772229418,-0.0035488077125345897,-983.2750796759342,0
upi | card | bank | crypto | gift_card | unknown | none,social_media,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,payment | verification | login | download | none | unknown,company,unknown,-0.019043725472327855,-0.07137084992810093,0.012598679970360852,-0.09893612802581402,0.0031996656870689416,1719.9995850889122,1
unknown,website,sent_money,none,unknown,unknown,0.013143526424349532,0.12622271253201064,-0.03486120617665849,0.0879927959621071,-0.007303794819479323,-1527.6643182319463,1
unknown,unknown,none,none,unknown,unknown,0.0016963396306212358,1.0444234328884785,1.0113497415878783,1.1046433936178397,0.0017336945483515914,1815.7679555287368,0
unknown,unknown,none | unknown,payment | verification | login | download | none | unknown,none,unknown,0.033208105808817556,0.9165354270827925,0.09403833126341837,0.9730930281203083,0.0052222160703194985,-1937.2846562567568,0
unknown,email,none,none,bank,unknown,-0.006421348123182518,1.1037050351240993,-0.061312073835147904,0.822316030999438,-0.01381337623972908,-3478.2692068013052,1
upi | card | bank | crypto | gift_card | unknown | none,unknown,sent_money,none,unknown,unknown,0.0080542047541009,0.821701981841274,1.1179060202812778,-0.04502130985693071,-0.011366787320102099,2808.985634202019,0
unknown,sms,shared_credentials,transaction,bank,unknown,-0.00705186812406678,0.049574869338638965,1.0249503261658766,1.0209765828907047,-0.004586683088765418,1159.1542554233918,0
upi,social_media,installed_app,commerce,bank,TON,0.024050471665684532,1.0391691055024983,1.2762729982737282,-0.09446188044645867,-0.0014887158820001136,-366.4910667478603,1
unknown,email,shared_credentials,transaction,unknown,unknown,0.003601377212568889,1.0653138508195164,1.1596375692735537,0.011420505192970857,-0.010250341022584236,1937.4360383925907,0
unknown,website,abuse,none,unknown,unknown,0.004440706302332977,-0.08916299718617737,-0.08771991306555008,-0.023452890878729676,-0.00876580009635478,1142.9738499168154,0
unknown,none,none,none,company,unknown,0.02674012938396686,-0.08894297167547825,-0.02455002330780116,0.9182316137367846,-0.004748180657565836,3035.402484628511,0
crypto,sms,installed_app,payment,unknown,unknown,-0.0042448273111904,-0.017190409738380305,0.028790353866814427,0.7411400617922175,-0.005300413964901428,-823.7318921250805,0
unknown,email,sent_money,commerce,none,USD,0.01685315293218654,0.15220664408996942,0.09060276196502967,1.0082006614748666,-0.012360571605702357,2005.740927017912,1
unknown,sms,clicked_link,none,unknown,unknown,-0.007541441942550968,0.12604686876763468,-0.004779312134477314,1.1081869042311197,0.0022986137843270652,-1343.5811699615417,0
upi,social_media,installed_app,commerce,bank,unknown,0.0152732740788108,-0.029111016470167086,-0.0431442773118888,1.0529165552990947,-0.001409448112387463,-449.48080202699947,1
unknown,phone,clicked_link,payment,unknown,USD,0.00786192399074489,0.08782174371067318,0.09324598834373446,-0.045261549320252815,0.004474460096541908,1470.5201411647733,0
upi,phone,paid_upfront,transaction,netflix,unknown,0.017889086861749653,-0.07997925229443643,0.06816621828391406,0.8025041939511885,-0.008648127617644082,2511.666013941136,0
unknown,email,sent_money | shared_credentials | clicked_link | installed_app | none | unknown,transaction,company,unknown,0.01998817472203683,1.1607394786009155,0.09921075696938048,0.9572379169237519,0.0026406440146059225,-463.06742994283405,1
unknown,telegram,none,verification,none,unknown,0.011278618812764755,-0.11357103492342499,-0.015629890839972824,0.008021090251247578,0.002221218851692178,1280.4513970399803,0
bank,email,sent_money,payment,health_department,unknown,0.016758708427879767,0.9543249157704856,-0.028764452655500462,0.008634609574266938,-0.005902097268758804,688.6662069091933,0
unknown,phone,sent_money,none,bank_|_government_|_company_|_individual_|_none_|_unknown,USD,0.01221025280754317,1.0257956747419095,0.09075749947258044,-0.08133050404314464,-0.005131784240284377,-456.903569030853,1
